Name,Time,Priority,Index
VehicleUpdatePositionEvent,20347,0.8333333333333334,127
VehicleUpdatePositionEvent,20352,0.8333333333333334,128
VehicleUpdatePositionEvent,20357,0.8333333333333334,129
VehicleUpdatePositionEvent,20362,0.8333333333333334,130
VehicleUpdatePositionEvent,20367,0.8333333333333334,131
VehicleUpdatePositionEvent,20372,0.8333333333333334,132
VehicleUpdatePositionEvent,20377,0.8333333333333334,133
VehicleUpdatePositionEvent,20382,0.8333333333333334,134
VehicleUpdatePositionEvent,20387,0.8333333333333334,135
VehicleUpdatePositionEvent,20392,0.8333333333333334,136
VehicleUpdatePositionEvent,20397,0.8333333333333334,137
VehicleUpdatePositionEvent,20402,0.8333333333333334,138
VehicleUpdatePositionEvent,20407,0.8333333333333334,139
VehicleUpdatePositionEvent,20412,0.8333333333333334,140
VehicleUpdatePositionEvent,20417,0.8333333333333334,141
VehicleUpdatePositionEvent,20422,0.8333333333333334,142
VehicleUpdatePositionEvent,20427,0.8333333333333334,143
VehicleUpdatePositionEvent,20432,0.8333333333333334,144
VehicleUpdatePositionEvent,20437,0.8333333333333334,145
VehicleUpdatePositionEvent,20442,0.8333333333333334,146
VehicleUpdatePositionEvent,20447,0.8333333333333334,147
VehicleUpdatePositionEvent,20452,0.8333333333333334,148
VehicleUpdatePositionEvent,20457,0.8333333333333334,149
VehicleUpdatePositionEvent,20462,0.8333333333333334,150
VehicleUpdatePositionEvent,20467,0.8333333333333334,151
VehicleUpdatePositionEvent,20472,0.8333333333333334,152
VehicleUpdatePositionEvent,20477,0.8333333333333334,153
VehicleUpdatePositionEvent,20482,0.8333333333333334,154
VehicleUpdatePositionEvent,20487,0.8333333333333334,155
VehicleUpdatePositionEvent,20492,0.8333333333333334,156
VehicleUpdatePositionEvent,20497,0.8333333333333334,157
VehicleUpdatePositionEvent,20502,0.8333333333333334,158
VehicleUpdatePositionEvent,20507,0.8333333333333334,159
VehicleUpdatePositionEvent,20512,0.8333333333333334,160
VehicleUpdatePositionEvent,20517,0.8333333333333334,161
VehicleUpdatePositionEvent,20522,0.8333333333333334,162
VehicleUpdatePositionEvent,20527,0.8333333333333334,163
VehicleUpdatePositionEvent,20532,0.8333333333333334,164
VehicleUpdatePositionEvent,20537,0.8333333333333334,165
VehicleUpdatePositionEvent,20542,0.8333333333333334,166
VehicleUpdatePositionEvent,20547,0.8333333333333334,167
VehicleUpdatePositionEvent,20552,0.8333333333333334,168
VehicleUpdatePositionEvent,20557,0.8333333333333334,169
VehicleUpdatePositionEvent,20562,0.8333333333333334,170
VehicleUpdatePositionEvent,20567,0.8333333333333334,171
VehicleUpdatePositionEvent,20572,0.8333333333333334,172
VehicleUpdatePositionEvent,20577,0.8333333333333334,173
VehicleUpdatePositionEvent,20582,0.8333333333333334,174
VehicleUpdatePositionEvent,20587,0.8333333333333334,175
VehicleUpdatePositionEvent,20592,0.8333333333333334,176
VehicleUpdatePositionEvent,20597,0.8333333333333334,177
VehicleUpdatePositionEvent,20602,0.8333333333333334,178
VehicleUpdatePositionEvent,20607,0.8333333333333334,179
VehicleUpdatePositionEvent,20612,0.8333333333333334,180
VehicleUpdatePositionEvent,20617,0.8333333333333334,181
VehicleUpdatePositionEvent,20622,0.8333333333333334,182
VehicleUpdatePositionEvent,20627,0.8333333333333334,183
VehicleUpdatePositionEvent,20632,0.8333333333333334,184
VehicleUpdatePositionEvent,20637,0.8333333333333334,185
VehicleUpdatePositionEvent,20642,0.8333333333333334,186
VehicleUpdatePositionEvent,20647,0.8333333333333334,187
VehicleUpdatePositionEvent,20652,0.8333333333333334,188
VehicleUpdatePositionEvent,20657,0.8333333333333334,189
VehicleUpdatePositionEvent,20662,0.8333333333333334,190
VehicleUpdatePositionEvent,20667,0.8333333333333334,191
VehicleUpdatePositionEvent,20672,0.8333333333333334,192
VehicleUpdatePositionEvent,20677,0.8333333333333334,193
VehicleUpdatePositionEvent,20682,0.8333333333333334,194
VehicleUpdatePositionEvent,20687,0.8333333333333334,195
VehicleUpdatePositionEvent,20692,0.8333333333333334,196
VehicleUpdatePositionEvent,20697,0.8333333333333334,197
VehicleUpdatePositionEvent,20702,0.8333333333333334,198
VehicleUpdatePositionEvent,20707,0.8333333333333334,199
VehicleWaiting,20707,0.8571428571428572,13
Vehicle Departure,20707,0.8333333333333334,201
Optimize,20707,0.8,202
EnvironmentUpdate,20707,0.8333333333333334,204
PassengerAssignment,20707,0.8333333333333334,205
EnvironmentIdle,20707,0.8333333333333334,207
VehicleNotification,20707,0.8333333333333334,206
VehicleUpdatePositionEvent,20712,0.8333333333333334,200
VehicleUpdatePositionEvent,20717,0.8333333333333334,209
PassengerReady,20720,0.8,208
PassengerReady,20720,0.8,94
VehicleUpdatePositionEvent,20722,0.8333333333333334,210
VehicleUpdatePositionEvent,20727,0.8333333333333334,211
VehicleArrival,20728,0.8333333333333334,203
VehicleWaiting,20728,0.8571428571428572,213
VehicleUpdatePositionEvent,20732,0.8333333333333334,212
VehicleWaiting,20735,0.8571428571428572,214
Vehicle Departure,20735,0.8333333333333334,216
Optimize,20735,0.8,217
EnvironmentUpdate,20735,0.8333333333333334,219
PassengerAssignment,20735,0.8333333333333334,220
PassengerReady,20735,0.8,223
VehicleNotification,20735,0.8333333333333334,221
EnvironmentIdle,20735,0.8333333333333334,222
VehicleUpdatePositionEvent,20737,0.8333333333333334,215
VehicleArrival,20738,0.8333333333333334,218
VehicleWaiting,20738,0.8571428571428572,225
VehicleWaiting,20741,0.8571428571428572,226
Vehicle Departure,20741,0.8333333333333334,227
Optimize,20741,0.8,228
EnvironmentUpdate,20741,0.8333333333333334,230
PassengerAssignment,20741,0.8333333333333334,231
PassengerReady,20741,0.8,234
VehicleNotification,20741,0.8333333333333334,232
EnvironmentIdle,20741,0.8333333333333334,233
VehicleUpdatePositionEvent,20742,0.8333333333333334,224
VehicleUpdatePositionEvent,20747,0.8333333333333334,235
VehicleUpdatePositionEvent,20752,0.8333333333333334,236
VehicleUpdatePositionEvent,20757,0.8333333333333334,237
VehicleUpdatePositionEvent,20762,0.8333333333333334,238
VehicleUpdatePositionEvent,20767,0.8333333333333334,239
VehicleUpdatePositionEvent,20772,0.8333333333333334,240
VehicleArrival,20773,0.8333333333333334,229
VehicleWaiting,20773,0.8571428571428572,242
VehicleBoarding,20773,0.8571428571428572,243
PassengerToBoard,20773,0.8333333333333334,245
VehicleBoarded,20773,0.8333333333333334,246
VehicleWaiting,20773,0.8571428571428572,247
VehicleUpdatePositionEvent,20777,0.8333333333333334,241
VehicleUpdatePositionEvent,20782,0.8333333333333334,249
VehicleUpdatePositionEvent,20787,0.8333333333333334,250
VehicleWaiting,20787,0.8571428571428572,244
VehicleWaiting,20787,0.8571428571428572,248
Vehicle Departure,20787,0.8333333333333334,252
Optimize,20787,0.8,253
EnvironmentUpdate,20787,0.8333333333333334,255
EnvironmentIdle,20787,0.8333333333333334,256
VehicleUpdatePositionEvent,20792,0.8333333333333334,251
VehicleUpdatePositionEvent,20797,0.8333333333333334,257
VehicleUpdatePositionEvent,20802,0.8333333333333334,258
VehicleArrival,20803,0.8333333333333334,254
VehicleWaiting,20803,0.8571428571428572,260
VehicleWaiting,20806,0.8571428571428572,261
Vehicle Departure,20806,0.8333333333333334,262
Optimize,20806,0.8,263
EnvironmentUpdate,20806,0.8333333333333334,265
EnvironmentIdle,20806,0.8333333333333334,266
VehicleUpdatePositionEvent,20807,0.8333333333333334,259
VehicleUpdatePositionEvent,20812,0.8333333333333334,267
VehicleUpdatePositionEvent,20817,0.8333333333333334,268
VehicleUpdatePositionEvent,20822,0.8333333333333334,269
VehicleUpdatePositionEvent,20827,0.8333333333333334,270
VehicleArrival,20829,0.8333333333333334,264
VehicleWaiting,20829,0.8571428571428572,272
VehicleUpdatePositionEvent,20832,0.8333333333333334,271
VehicleWaiting,20834,0.8571428571428572,273
Vehicle Departure,20834,0.8333333333333334,275
Optimize,20834,0.8,276
EnvironmentUpdate,20834,0.8333333333333334,278
EnvironmentIdle,20834,0.8333333333333334,279
VehicleUpdatePositionEvent,20837,0.8333333333333334,274
VehicleUpdatePositionEvent,20842,0.8333333333333334,280
VehicleArrival,20847,0.8333333333333334,277
VehicleUpdatePositionEvent,20847,0.8333333333333334,281
VehicleWaiting,20847,0.8571428571428572,282
VehicleUpdatePositionEvent,20852,0.8333333333333334,283
VehicleWaiting,20856,0.8571428571428572,284
Vehicle Departure,20856,0.8333333333333334,286
Optimize,20856,0.8,287
EnvironmentUpdate,20856,0.8333333333333334,289
EnvironmentIdle,20856,0.8333333333333334,290
VehicleUpdatePositionEvent,20857,0.8333333333333334,285
VehicleUpdatePositionEvent,20862,0.8333333333333334,291
VehicleUpdatePositionEvent,20867,0.8333333333333334,292
VehicleArrival,20869,0.8333333333333334,288
VehicleWaiting,20869,0.8571428571428572,294
VehicleUpdatePositionEvent,20872,0.8333333333333334,293
VehicleUpdatePositionEvent,20877,0.8333333333333334,296
VehicleUpdatePositionEvent,20882,0.8333333333333334,297
VehicleWaiting,20884,0.8571428571428572,295
Vehicle Departure,20884,0.8333333333333334,299
Optimize,20884,0.8,300
EnvironmentUpdate,20884,0.8333333333333334,302
EnvironmentIdle,20884,0.8333333333333334,303
VehicleUpdatePositionEvent,20887,0.8333333333333334,298
VehicleUpdatePositionEvent,20892,0.8333333333333334,304
VehicleArrival,20896,0.8333333333333334,301
VehicleWaiting,20896,0.8571428571428572,306
VehicleUpdatePositionEvent,20897,0.8333333333333334,305
VehicleUpdatePositionEvent,20902,0.8333333333333334,308
VehicleUpdatePositionEvent,20907,0.8333333333333334,309
VehicleUpdatePositionEvent,20912,0.8333333333333334,310
VehicleWaiting,20913,0.8571428571428572,307
Vehicle Departure,20913,0.8333333333333334,312
Optimize,20913,0.8,313
EnvironmentUpdate,20913,0.8333333333333334,315
EnvironmentIdle,20913,0.8333333333333334,316
VehicleUpdatePositionEvent,20917,0.8333333333333334,311
VehicleUpdatePositionEvent,20922,0.8333333333333334,317
VehicleUpdatePositionEvent,20927,0.8333333333333334,318
VehicleUpdatePositionEvent,20932,0.8333333333333334,319
VehicleArrival,20936,0.8333333333333334,314
VehicleWaiting,20936,0.8571428571428572,321
VehicleUpdatePositionEvent,20937,0.8333333333333334,320
VehicleUpdatePositionEvent,20942,0.8333333333333334,323
VehicleWaiting,20942,0.8571428571428572,322
Vehicle Departure,20942,0.8333333333333334,325
Optimize,20942,0.8,326
EnvironmentUpdate,20942,0.8333333333333334,328
EnvironmentIdle,20942,0.8333333333333334,329
VehicleUpdatePositionEvent,20947,0.8333333333333334,324
VehicleUpdatePositionEvent,20952,0.8333333333333334,330
VehicleUpdatePositionEvent,20957,0.8333333333333334,331
VehicleArrival,20960,0.8333333333333334,327
VehicleWaiting,20960,0.8571428571428572,333
VehicleUpdatePositionEvent,20962,0.8333333333333334,332
VehicleUpdatePositionEvent,20967,0.8333333333333334,335
VehicleUpdatePositionEvent,20972,0.8333333333333334,336
VehicleUpdatePositionEvent,20977,0.8333333333333334,337
VehicleWaiting,20980,0.8571428571428572,334
Vehicle Departure,20980,0.8333333333333334,339
Optimize,20980,0.8,340
EnvironmentUpdate,20980,0.8333333333333334,342
EnvironmentIdle,20980,0.8333333333333334,343
VehicleUpdatePositionEvent,20982,0.8333333333333334,338
VehicleUpdatePositionEvent,20987,0.8333333333333334,344
VehicleUpdatePositionEvent,20992,0.8333333333333334,345
VehicleUpdatePositionEvent,20997,0.8333333333333334,346
VehicleArrival,20999,0.8333333333333334,341
VehicleWaiting,20999,0.8571428571428572,348
VehicleUpdatePositionEvent,21002,0.8333333333333334,347
VehicleUpdatePositionEvent,21007,0.8333333333333334,350
VehicleUpdatePositionEvent,21012,0.8333333333333334,351
VehicleUpdatePositionEvent,21017,0.8333333333333334,352
VehicleWaiting,21020,0.8571428571428572,349
Vehicle Departure,21020,0.8333333333333334,354
Optimize,21020,0.8,355
EnvironmentUpdate,21020,0.8333333333333334,357
VehicleNotification,21020,0.8333333333333334,358
EnvironmentIdle,21020,0.8333333333333334,359
VehicleUpdatePositionEvent,21022,0.8333333333333334,353
VehicleUpdatePositionEvent,21027,0.8333333333333334,360
VehicleArrival,21029,0.8333333333333334,356
VehicleWaiting,21029,0.8571428571428572,362
VehicleUpdatePositionEvent,21032,0.8333333333333334,361
VehicleUpdatePositionEvent,21037,0.8333333333333334,364
VehicleWaiting,21038,0.8571428571428572,363
Vehicle Departure,21038,0.8333333333333334,366
Optimize,21038,0.8,367
EnvironmentUpdate,21038,0.8333333333333334,369
EnvironmentIdle,21038,0.8333333333333334,370
VehicleUpdatePositionEvent,21042,0.8333333333333334,365
VehicleUpdatePositionEvent,21047,0.8333333333333334,371
VehicleUpdatePositionEvent,21052,0.8333333333333334,372
VehicleUpdatePositionEvent,21057,0.8333333333333334,373
VehicleArrival,21062,0.8333333333333334,368
VehicleUpdatePositionEvent,21062,0.8333333333333334,374
VehicleWaiting,21062,0.8571428571428572,375
VehicleUpdatePositionEvent,21067,0.8333333333333334,376
VehicleWaiting,21067,0.8571428571428572,377
Vehicle Departure,21067,0.8333333333333334,379
Optimize,21067,0.8,380
EnvironmentUpdate,21067,0.8333333333333334,382
EnvironmentIdle,21067,0.8333333333333334,383
VehicleUpdatePositionEvent,21072,0.8333333333333334,378
VehicleUpdatePositionEvent,21077,0.8333333333333334,384
VehicleUpdatePositionEvent,21082,0.8333333333333334,385
VehicleUpdatePositionEvent,21087,0.8333333333333334,386
VehicleArrival,21089,0.8333333333333334,381
VehicleWaiting,21089,0.8571428571428572,388
VehicleUpdatePositionEvent,21092,0.8333333333333334,387
VehicleUpdatePositionEvent,21097,0.8333333333333334,390
VehicleWaiting,21098,0.8571428571428572,389
Vehicle Departure,21098,0.8333333333333334,392
Optimize,21098,0.8,393
EnvironmentUpdate,21098,0.8333333333333334,395
EnvironmentIdle,21098,0.8333333333333334,396
VehicleUpdatePositionEvent,21102,0.8333333333333334,391
VehicleUpdatePositionEvent,21107,0.8333333333333334,397
VehicleArrival,21108,0.8333333333333334,394
VehicleWaiting,21108,0.8571428571428572,399
VehicleUpdatePositionEvent,21112,0.8333333333333334,398
VehicleWaiting,21116,0.8571428571428572,400
Vehicle Departure,21116,0.8333333333333334,402
Optimize,21116,0.8,403
EnvironmentUpdate,21116,0.8333333333333334,405
EnvironmentIdle,21116,0.8333333333333334,406
VehicleUpdatePositionEvent,21117,0.8333333333333334,401
VehicleUpdatePositionEvent,21122,0.8333333333333334,407
VehicleUpdatePositionEvent,21127,0.8333333333333334,408
VehicleArrival,21131,0.8333333333333334,404
VehicleWaiting,21131,0.8571428571428572,410
VehicleUpdatePositionEvent,21132,0.8333333333333334,409
VehicleUpdatePositionEvent,21137,0.8333333333333334,412
VehicleWaiting,21140,0.8571428571428572,411
Vehicle Departure,21140,0.8333333333333334,414
Optimize,21140,0.8,415
EnvironmentUpdate,21140,0.8333333333333334,417
EnvironmentIdle,21140,0.8333333333333334,418
VehicleUpdatePositionEvent,21142,0.8333333333333334,413
VehicleUpdatePositionEvent,21147,0.8333333333333334,419
VehicleArrival,21152,0.8333333333333334,416
VehicleUpdatePositionEvent,21152,0.8333333333333334,420
VehicleWaiting,21152,0.8571428571428572,421
VehicleUpdatePositionEvent,21157,0.8333333333333334,422
VehicleUpdatePositionEvent,21162,0.8333333333333334,424
VehicleUpdatePositionEvent,21167,0.8333333333333334,425
VehicleWaiting,21167,0.8571428571428572,423
Vehicle Departure,21167,0.8333333333333334,427
Optimize,21167,0.8,428
EnvironmentUpdate,21167,0.8333333333333334,430
VehicleNotification,21167,0.8333333333333334,431
EnvironmentIdle,21167,0.8333333333333334,432
VehicleUpdatePositionEvent,21172,0.8333333333333334,426
VehicleUpdatePositionEvent,21177,0.8333333333333334,433
VehicleUpdatePositionEvent,21182,0.8333333333333334,434
VehicleArrival,21187,0.8333333333333334,429
VehicleUpdatePositionEvent,21187,0.8333333333333334,435
VehicleWaiting,21187,0.8571428571428572,436
VehicleUpdatePositionEvent,21192,0.8333333333333334,437
VehicleUpdatePositionEvent,21197,0.8333333333333334,439
VehicleWaiting,21197,0.8571428571428572,438
Vehicle Departure,21197,0.8333333333333334,441
Optimize,21197,0.8,442
EnvironmentUpdate,21197,0.8333333333333334,444
EnvironmentIdle,21197,0.8333333333333334,445
VehicleUpdatePositionEvent,21202,0.8333333333333334,440
VehicleUpdatePositionEvent,21207,0.8333333333333334,446
VehicleUpdatePositionEvent,21212,0.8333333333333334,447
VehicleUpdatePositionEvent,21217,0.8333333333333334,448
VehicleArrival,21218,0.8333333333333334,443
VehicleWaiting,21218,0.8571428571428572,450
VehicleUpdatePositionEvent,21222,0.8333333333333334,449
VehicleUpdatePositionEvent,21227,0.8333333333333334,452
VehicleWaiting,21230,0.8571428571428572,451
Vehicle Departure,21230,0.8333333333333334,454
Optimize,21230,0.8,455
EnvironmentUpdate,21230,0.8333333333333334,457
EnvironmentIdle,21230,0.8333333333333334,458
VehicleUpdatePositionEvent,21232,0.8333333333333334,453
VehicleUpdatePositionEvent,21237,0.8333333333333334,459
VehicleUpdatePositionEvent,21242,0.8333333333333334,460
VehicleArrival,21244,0.8333333333333334,456
VehicleWaiting,21244,0.8571428571428572,462
VehicleUpdatePositionEvent,21247,0.8333333333333334,461
VehicleUpdatePositionEvent,21252,0.8333333333333334,464
VehicleUpdatePositionEvent,21257,0.8333333333333334,465
VehicleWaiting,21260,0.8571428571428572,463
Vehicle Departure,21260,0.8333333333333334,467
Optimize,21260,0.8,468
EnvironmentUpdate,21260,0.8333333333333334,470
EnvironmentIdle,21260,0.8333333333333334,471
VehicleUpdatePositionEvent,21262,0.8333333333333334,466
VehicleUpdatePositionEvent,21267,0.8333333333333334,472
VehicleUpdatePositionEvent,21272,0.8333333333333334,473
VehicleUpdatePositionEvent,21277,0.8333333333333334,474
VehicleUpdatePositionEvent,21282,0.8333333333333334,475
VehicleUpdatePositionEvent,21287,0.8333333333333334,476
VehicleUpdatePositionEvent,21292,0.8333333333333334,477
VehicleUpdatePositionEvent,21297,0.8333333333333334,478
VehicleUpdatePositionEvent,21302,0.8333333333333334,479
VehicleUpdatePositionEvent,21307,0.8333333333333334,480
VehicleUpdatePositionEvent,21312,0.8333333333333334,481
VehicleUpdatePositionEvent,21317,0.8333333333333334,482
VehicleUpdatePositionEvent,21322,0.8333333333333334,483
VehicleUpdatePositionEvent,21327,0.8333333333333334,484
VehicleUpdatePositionEvent,21332,0.8333333333333334,485
VehicleArrival,21335,0.8333333333333334,469
VehicleWaiting,21335,0.8571428571428572,487
VehicleUpdatePositionEvent,21337,0.8333333333333334,486
VehicleUpdatePositionEvent,21342,0.8333333333333334,489
VehicleWaiting,21345,0.8571428571428572,488
Vehicle Departure,21345,0.8333333333333334,491
Optimize,21345,0.8,492
EnvironmentUpdate,21345,0.8333333333333334,494
VehicleNotification,21345,0.8333333333333334,495
EnvironmentIdle,21345,0.8333333333333334,496
VehicleUpdatePositionEvent,21347,0.8333333333333334,490
VehicleUpdatePositionEvent,21352,0.8333333333333334,497
VehicleUpdatePositionEvent,21357,0.8333333333333334,498
VehicleUpdatePositionEvent,21362,0.8333333333333334,499
VehicleArrival,21363,0.8333333333333334,493
VehicleWaiting,21363,0.8571428571428572,501
VehicleUpdatePositionEvent,21367,0.8333333333333334,500
VehicleUpdatePositionEvent,21372,0.8333333333333334,503
VehicleWaiting,21373,0.8571428571428572,502
Vehicle Departure,21373,0.8333333333333334,505
Optimize,21373,0.8,506
EnvironmentUpdate,21373,0.8333333333333334,508
EnvironmentIdle,21373,0.8333333333333334,509
VehicleUpdatePositionEvent,21377,0.8333333333333334,504
VehicleUpdatePositionEvent,21382,0.8333333333333334,510
VehicleUpdatePositionEvent,21387,0.8333333333333334,511
VehicleArrival,21389,0.8333333333333334,507
VehicleWaiting,21389,0.8571428571428572,513
Vehicle Departure,21389,0.8333333333333334,514
Optimize,21389,0.8,515
EnvironmentUpdate,21389,0.8333333333333334,517
EnvironmentIdle,21389,0.8333333333333334,518
VehicleUpdatePositionEvent,21392,0.8333333333333334,512
VehicleUpdatePositionEvent,21397,0.8333333333333334,519
VehicleUpdatePositionEvent,21402,0.8333333333333334,520
VehicleUpdatePositionEvent,21407,0.8333333333333334,521
VehicleUpdatePositionEvent,21412,0.8333333333333334,522
VehicleArrival,21415,0.8333333333333334,516
VehicleWaiting,21415,0.8571428571428572,524
Vehicle Departure,21415,0.8333333333333334,525
Optimize,21415,0.8,526
EnvironmentUpdate,21415,0.8333333333333334,528
EnvironmentIdle,21415,0.8333333333333334,529
VehicleUpdatePositionEvent,21417,0.8333333333333334,523
VehicleUpdatePositionEvent,21422,0.8333333333333334,530
VehicleUpdatePositionEvent,21427,0.8333333333333334,531
VehicleUpdatePositionEvent,21432,0.8333333333333334,532
VehicleArrival,21435,0.8333333333333334,527
VehicleWaiting,21435,0.8571428571428572,534
Vehicle Departure,21435,0.8333333333333334,535
Optimize,21435,0.8,536
EnvironmentUpdate,21435,0.8333333333333334,538
EnvironmentIdle,21435,0.8333333333333334,539
